,spc1,spc2,n_spc1,n_spc2,permanova_teststat,permanova_pval,permadisp_teststat,permadisp_pval,permanova_corr_pval,permadisp_corr_pval
0,uni,pue,8,4,1.0337132111332057,0.003,73.13390327666576,0.576,0.0045000000000000005,0.774
1,uni,gem,8,5,1.2815831529911013,0.001,372.62195319272615,0.018,0.003,0.054
2,pue,gem,4,5,1.1978340837675805,0.005,3.8842601493532043,0.774,0.005,0.774
